id,image_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,bottom_left_x,bottom_left_y
,4482,2597.59,1406.62,1099.08,2050.13,268.24,1148.41,1606.99,719.4
,4483,1981.62,786.93,2611.08,1762.11,657.7,2081.56,414.16,988.75
,4484,407.08,1062.41,1919.29,857.47,2592.41,1733.77,735.08,2088.23
,4485,1969.6,796.68,2675.83,1732.04,877.28,2152.08,484.91,1075.27
,4486,617.18,893.58,1983.96,707.12,2573.87,1838.67,779.21,2230.99
,4487,2488.04,1609.05,955.18,2300.12,436.89,1092.7,1691.01,713.08
,4488,1888.07,906.82,2612.43,1717.98,560.46,2066.69,530.9,1049.79
,4489,743.79,2167.54,553.93,1009.33,1846.76,790.67,2502.74,1733.93
,4490,2246.33,632.8,2321.41,2481.22,385.39,2437.38,547.6,692.3
,4491,409.38,1580.56,1272.3,475.02,2706.97,815.18,2072.79,2311.09
,4492,1436.13,906.88,2509.59,1308.23,1583.3,2002.2,454.64,1387.57
,4493,2512.08,1019.8,2120.53,2125.85,492.16,1624.79,1189.83,717.98
,4494,2297.32,657.47,2645.11,2011.74,362.95,2077.83,639.58,717.75
,4495,1561.81,2121.79,445.6,1191.34,1583.12,561.16,2728.5,1203.8
,4496,503.71,2344.36,464.38,803.44,2131.56,609.67,2697.03,2016.48
,4497,2746.34,1208.2,1762.37,2400.19,325.59,1402.9,1434.0,554.48
,4498,799.7,878.23,2322.34,881.83,2594.69,1991.34,484.66,1982.96
,4499,2583.97,1300.12,1708.32,2131.85,396.25,1524.36,1398.52,955.71
,4500,437.35,1203.92,1666.33,793.12,2629.97,1460.52,1275.37,2103.59
,4501,2706.26,1429.81,1150.46,2143.27,317.93,1000.3,1709.26,559.43
,4502,734.66,2071.28,376.55,882.97,1919.93,567.99,2670.16,1571.64
,4503,2566.07,1751.5,768.25,2084.95,537.94,1017.98,1972.5,837.12
,4504,508.5,1166.93,1999.62,977.15,2671.85,1842.18,742.85,2200.97
,4505,335.18,1745.96,1105.19,718.76,2646.36,956.01,2247.82,2195.56
,4506,1754.38,962.95,2706.31,1589.0,907.81,2068.04,300.42,1238.66
,4507,420.14,1088.19,1864.73,784.48,2534.26,1858.16,805.43,2351.06
,4508,968.73,2258.51,307.0,1154.21,1727.11,764.93,2640.87,1631.38
,4509,1067.61,984.59,2595.82,1169.47,2344.36,2156.93,446.31,1865.75
,4510,281.9,1162.7,1616.11,750.45,2610.1,1366.75,1138.99,1984.95
,4511,2581.68,1559.54,805.27,1983.58,352.18,1020.06,1837.94,761.03
,4512,321.99,1771.05,1086.75,830.05,2650.79,1032.41,2214.94,2149.4
,4513,444.7,2000.85,573.09,773.95,2330.21,662.04,2714.44,1853.91
,4514,2666.05,1652.77,546.64,1906.8,401.94,711.6,2093.63,582.12
,4515,621.12,2040.34,610.42,1091.18,2126.98,1002.07,2534.4,1902.1
,4516,2527.85,2049.7,680.13,2302.09,517.62,1198.88,2022.59,1049.23
,4517,316.98,1768.64,1012.21,1018.98,2448.2,1195.0,2064.71,2075.37
,4518,570.13,861.7,2369.22,844.44,2642.3,2300.5,387.66,2336.91
,4519,1900.9,825.0,2596.71,1813.51,898.15,2305.46,597.05,1097.73
,4520,1141.13,1012.32,2409.99,1148.0,2302.32,2097.85,546.57,1800.2
,4521,435.1,1437.2,1678.68,1067.44,2641.17,1729.46,1090.9,2465.1
,4522,2503.36,755.85,2409.52,2272.26,355.59,1894.94,952.4,577.7
,4523,2536.37,1160.13,1640.92,1989.96,378.41,1336.01,1391.72,818.23
,4524,504.55,960.93,1858.76,604.07,2554.06,1762.63,988.87,2357.5
,4525,2620.78,1797.07,738.73,2446.47,358.71,1053.79,1805.82,731.96
,4526,264.02,1170.56,1612.21,659.25,2710.93,1425.43,1221.74,2255.31
,4527,325.05,1980.85,759.99,804.71,2338.04,839.43,2416.74,2089.89
,4528,2676.0,1834.87,650.57,2172.31,520.99,901.58,2076.6,714.68
,4529,441.56,1680.08,1279.24,814.28,2505.32,1266.67,1826.24,2361.64
,4530,540.99,1213.69,1956.28,1022.29,2678.37,1673.92,788.95,2027.14
,4531,1547.65,1005.38,2745.07,1438.89,1602.11,2173.31,406.37,1489.97
,4532,1844.46,595.27,2608.77,1729.76,911.03,2292.65,401.76,944.19
,4533,1257.51,2155.62,341.83,1149.64,1599.57,603.86,2643.67,1344.99
,4534,721.21,597.67,2336.44,631.56,2579.12,1850.33,434.3,1812.49
,4535,1585.78,670.94,2714.17,1346.91,1384.54,2180.83,338.39,1219.33
,4536,2585.47,2063.08,473.23,2053.52,691.74,782.02,2286.81,812.86
,4537,487.34,1472.51,1207.78,727.18,2640.16,914.07,2320.37,1844.45
,4538,2715.55,1053.57,1848.71,2219.59,323.8,1295.3,1366.6,425.32
,4758,478.97,930.03,1879.49,637.35,2450.38,1903.54,773.49,2401.76
,4759,504.07,2154.69,621.06,892.82,2016.61,777.27,2495.43,1927.78
,4760,2396.0,874.72,2451.39,2195.43,478.42,1908.37,983.04,732.35
,4761,2427.69,1104.66,2139.8,2029.18,340.49,1486.39,1162.56,843.38
,4762,694.65,1348.93,1883.1,1193.2,2550.66,1943.54,874.0,2304.89
,4763,971.71,2354.85,617.41,1135.21,1809.58,772.32,2427.58,1809.69
,4764,1445.7,678.7,2611.37,1104.53,1492.37,1943.69,310.05,1147.06
,4765,399.4,1462.7,1426.79,1092.5,2234.34,1643.52,1086.45,2309.27
,4766,2313.59,1012.02,1949.08,2391.2,379.36,1864.22,1006.44,650.52
,4767,380.65,1828.84,964.99,1119.43,2204.89,1177.61,2266.32,2004.88
,4768,1197.1,871.2,2265.3,1117.7,1884.91,2075.39,575.99,1639.74
,4769,2412.2,1056.06,2189.46,2175.33,470.29,1775.11,1084.68,836.54
,4770,528.43,1048.53,1878.04,793.01,2591.72,1740.88,881.33,2218.72
,4771,398.68,1879.11,981.18,827.48,2404.54,991.64,2299.93,2205.92
,4772,436.26,2018.92,632.49,743.11,2164.49,705.44,2532.61,1932.44
,4773,1849.97,720.05,2540.23,1679.58,857.84,2132.57,512.84,974.09
,4774,799.65,2233.41,613.57,990.9,2000.66,750.84,2590.36,1837.92
,4775,2612.0,1402.6,1552.95,2146.7,526.91,1257.45,1583.13,800.69
,4776,679.29,1215.47,1897.53,1061.83,2525.97,1758.54,930.53,2065.47
,4777,376.3,1327.39,1551.9,980.42,2536.68,1462.42,1194.64,2081.52
,4778,1356.9,792.1,2480.02,1257.04,1732.06,2244.38,495.39,1533.35
,4779,2611.46,1111.78,1728.47,2119.28,457.26,1252.34,1446.07,530.43
,4780,2312.12,2128.52,520.78,1648.46,1183.56,594.26,2612.49,868.01
,4781,2374.4,740.2,2678.86,2167.94,417.98,2152.6,744.9,746.0
,4782,824.57,2116.76,651.3,789.79,2069.52,595.23,2587.48,1790.47
,4783,1100.91,753.28,2381.54,881.29,2240.27,1774.04,560.75,1535.1
,4784,514.78,1651.31,1390.82,1072.31,2510.09,1423.86,1822.46,2252.18
,4785,2640.79,756.42,2289.94,2255.54,392.05,1650.11,1100.32,344.8
,4786,2689.66,1196.71,1623.93,2143.48,324.02,1275.03,1464.57,679.43
,4787,361.73,2032.74,909.35,647.5,2516.4,816.71,2491.12,2348.67
,4788,2275.87,1799.81,456.12,1553.59,943.22,523.69,2344.28,670.11
,4789,533.54,1105.68,1674.66,808.03,2496.06,1445.33,1215.07,1946.85
,4790,389.1,1759.46,1005.49,742.12,2476.83,940.63,2303.33,2126.33
,4791,2353.79,1205.37,2087.28,2233.7,493.4,1848.8,1079.21,974.93
,4792,327.7,1173.54,1758.27,793.44,2662.7,1726.1,919.68,2396.77
,4793,1090.29,1023.04,2567.87,1132.14,2459.56,2065.44,464.3,1826.6
,4794,409.0,1731.9,1281.62,1106.73,2347.32,1492.79,1575.62,2337.5
,4795,532.46,2130.8,463.93,790.43,2065.01,608.78,2640.76,1815.62
,4796,1691.77,928.73,2615.17,1695.92,1034.99,2306.32,362.61,1283.87
,4797,440.86,1095.81,1868.3,783.64,2540.78,1961.21,843.87,2480.23
,4798,2534.93,1330.58,1209.19,1962.66,448.26,1042.74,1637.29,641.63
,4799,338.33,1160.79,1818.2,795.88,2767.76,1640.21,1000.47,2246.38
,4800,1259.17,836.83,2767.63,1184.65,2194.53,2350.78,398.84,1782.3
,4801,2745.23,1542.99,1251.22,2325.79,249.75,1238.94,1629.61,743.73
,4802,454.43,1467.62,1092.53,688.46,2705.78,797.81,2564.94,1709.0
,4803,2629.29,2138.89,398.93,2110.51,661.5,862.81,2359.48,898.12
,4804,501.98,1278.57,1725.47,877.41,2676.27,1653.28,1354.35,2269.93
,4805,550.84,2189.62,478.05,1086.7,2036.35,934.17,2558.18,1945.43
,4806,2559.49,1684.09,800.32,2140.98,336.41,1088.71,1791.96,821.11
,4807,1290.53,773.39,2740.59,1075.71,2131.94,1978.5,405.08,1488.73
,4808,2701.58,1204.68,2398.82,2165.28,372.88,1818.23,1129.15,1031.22
,4809,1118.49,842.53,2618.56,1222.74,2177.44,2517.01,382.59,1950.62
,4810,2564.26,1715.61,746.45,2261.22,310.14,1170.32,1781.11,850.01
,4811,859.88,1956.04,495.75,945.43,1890.22,701.86,2569.65,1564.51
,4812,416.64,1328.27,1514.7,755.3,2657.56,1314.54,1601.62,2139.65
,4813,512.78,1086.05,1973.82,896.56,2665.07,1872.87,843.18,2233.06
,4814,1308.53,665.48,2740.53,1015.3,2156.15,2106.83,467.76,1539.29
,4815,2574.76,1869.5,822.1,2365.95,421.85,1093.32,1878.3,791.27
,4816,396.12,1675.71,1071.55,900.46,2570.06,1054.05,2362.04,1979.18
,4817,2542.3,1175.96,2246.87,2023.22,454.61,1663.75,1136.76,972.62
,4818,2580.75,2142.27,323.81,2160.09,583.72,791.01,2297.16,791.48
,4819,1973.87,2299.32,429.98,1726.66,1271.37,870.68,2611.74,1233.74
,4820,2444.63,784.65,2647.27,2066.66,474.44,2023.64,792.97,787.82
,4821,810.8,2049.43,619.27,1044.0,2010.3,884.52,2562.35,1791.43
,4822,693.23,894.01,2252.81,906.23,2548.04,2048.59,517.77,2060.24
,4823,1877.18,681.43,2707.68,1698.6,800.5,2232.7,338.26,1004.23
,4824,324.08,2137.42,569.76,761.94,2288.79,756.54,2598.27,2123.6
,4825,2632.22,1577.75,930.07,2062.17,338.69,1184.37,1743.21,914.95
,4826,1414.05,1979.91,364.78,1340.11,1450.68,908.98,2509.88,1362.07
,4827,304.75,1488.74,1115.33,891.13,2553.5,1137.11,2144.05,1919.97
,4828,2690.97,2025.74,598.08,2517.68,330.02,961.72,2016.3,661.83
,4829,2319.67,2236.28,317.55,2091.91,814.4,1240.8,2303.3,1325.3
,4830,1253.97,2083.17,426.24,1194.56,1721.4,794.5,2698.79,1496.87
,4831,733.38,2160.81,530.3,1056.43,2093.03,875.61,2700.82,1876.83
,4832,2736.56,1137.85,2207.78,2246.91,372.12,1701.2,1210.46,805.62
,4833,2009.57,843.4,2605.6,1824.04,703.76,2115.71,485.48,1026.89
,4834,567.22,742.89,2379.54,752.72,2676.8,2124.49,326.74,2131.93
,4835,2706.12,1489.31,1267.82,2145.76,231.87,1380.3,1562.81,956.49
,4836,654.18,2382.51,243.07,1006.02,1879.53,697.97,2633.99,1888.49
,4837,991.0,610.0,2626.54,906.83,2331.12,2136.66,296.61,1688.17
,4838,2506.22,1137.65,2093.31,2149.81,384.54,1792.46,1085.64,932.55
,4839,2786.05,2351.97,341.34,2383.06,532.48,610.4,2497.56,593.22
,4840,786.67,1932.61,331.91,1026.63,1813.7,772.64,2595.89,1532.68
,4841,428.19,1214.96,1579.12,735.25,2723.29,1252.98,1562.07,1949.22
,4842,2731.22,1175.0,2170.96,2140.52,297.85,1718.33,1193.74,952.32
,4843,2603.09,1428.61,1617.76,2232.43,419.28,1539.24,1449.7,942.65
,4844,396.31,1057.96,1875.04,819.81,2613.31,1743.44,849.16,2153.77
,4845,1908.88,1058.5,2415.69,1845.46,781.0,2105.85,571.5,1237.07
,4846,1956.8,1960.87,479.14,1558.97,1207.4,911.59,2417.46,1151.79
,4847,484.99,1926.13,796.53,549.88,2341.0,699.05,2413.09,2112.56
,4848,1824.49,594.73,2571.8,1666.6,617.34,2231.62,307.26,940.95
,4849,724.18,942.17,2258.05,977.12,2493.34,2239.4,429.94,2203.31
,4850,1669.46,2147.18,488.4,1361.16,1518.06,757.91,2656.25,1285.91
,4851,2526.23,1420.72,1263.65,2106.12,452.13,1262.59,1592.86,822.52
,4852,2486.87,1105.44,2301.9,2255.36,580.95,1921.55,1127.15,928.72
,4853,316.45,1097.57,1450.8,563.3,2683.7,1047.5,1638.77,1881.85
,4854,2511.4,1782.18,1256.66,2399.82,604.36,1404.46,1707.31,1044.61
,4855,545.03,2214.54,725.6,822.03,2282.76,781.39,2704.58,2129.63
,4856,2612.29,2049.48,382.17,1776.12,1050.52,918.63,2559.6,1031.92
,4857,2528.97,1112.01,1887.16,2090.31,280.33,1577.75,1150.3,800.3
,4858,378.82,1218.44,1707.4,839.58,2744.22,1575.47,1287.74,2172.87
,4859,2771.99,942.8,2400.92,2199.09,305.84,1785.96,1074.56,718.65
,4860,2475.2,1428.0,1963.84,2730.44,644.16,2103.49,1282.13,987.89
,4861,1283.3,2245.95,532.28,1367.46,1547.96,887.36,2405.39,1500.16
,4862,667.8,1505.6,1383.76,761.86,2486.6,1055.3,1961.01,2033.18
,4863,2395.1,1025.7,1883.87,2066.02,512.74,1541.87,1250.57,735.7
,4864,409.43,1487.98,1341.6,730.4,2482.55,1237.38,1712.47,2315.26
,4865,1904.55,1306.39,2499.76,1961.25,806.6,2220.11,716.39,1421.3
,4866,550.81,1025.94,1846.09,714.96,2549.43,1713.4,947.05,2276.06
,4867,2085.62,2097.79,616.52,1743.14,1275.34,1114.41,2399.51,1293.32
,4868,561.45,1727.31,1233.68,1070.76,2308.47,1286.55,1909.55,2141.92
,4869,2262.16,1171.73,2345.76,2104.41,623.23,2010.54,1039.9,1157.2
,4870,1189.54,2359.21,636.73,1290.08,1709.91,844.13,2409.44,1713.85
,4871,2472.31,1213.61,1905.34,2254.71,348.37,1734.99,1181.69,921.67
,4872,1635.27,2290.32,370.85,1529.81,1381.6,839.12,2559.09,1336.17
,4873,528.35,1545.16,1512.33,897.12,2665.88,1356.98,1763.68,2274.82
,4874,1715.84,1049.49,2533.4,1664.6,1265.01,2236.66,614.92,1427.47
,4875,766.69,938.26,2335.08,930.93,2584.83,2219.26,489.82,2229.83
,4876,2149.38,2230.53,381.03,1777.6,1262.21,1062.02,2667.33,1291.17
,4877,2614.81,737.54,2258.4,2582.66,307.14,2131.74,897.83,505.58
,4878,2594.59,1210.4,2347.5,2096.45,423.07,1811.44,1167.39,1094.08
,4879,346.34,1826.81,992.72,668.99,2450.75,946.45,2137.58,2280.88
,4880,571.59,1176.74,1896.17,908.46,2571.76,1764.01,912.08,2222.56
,4881,1730.98,2295.98,421.21,1566.29,1313.9,694.0,2513.81,1193.25
,4882,1144.61,891.89,2450.7,1114.73,2138.91,2135.12,512.28,1761.15
,4883,574.86,1950.58,783.68,1029.79,2216.75,1010.43,2550.35,1918.96
,4884,2610.94,975.88,2304.33,2144.25,300.95,1733.18,1092.12,781.61
,4885,1755.33,2130.98,487.79,1658.71,1366.9,1129.4,2492.04,1414.23
,4886,2780.0,1063.93,2398.41,2574.33,414.9,1941.25,1195.24,681.98
,4887,451.04,1261.53,1731.42,819.09,2688.2,1576.35,1221.81,2302.83
,4888,409.1,2099.2,695.31,791.62,2351.8,752.7,2683.73,2051.46
,4889,2670.66,1198.44,1806.54,2195.11,397.38,1432.59,1415.75,720.4
,4890,436.2,1139.94,1690.88,670.49,2578.51,1595.31,1220.56,2323.82
,4891,2594.41,1636.32,1172.71,2186.76,530.2,1392.9,1731.52,1063.48
,4892,2216.96,2024.37,478.3,1767.23,1069.09,972.65,2453.34,1128.75
,4893,356.66,1741.17,1078.2,755.1,2587.89,983.93,2225.66,2152.71
,4894,2615.99,977.66,2362.63,2105.4,504.87,1786.37,1129.52,805.81
,4895,456.54,1051.19,1976.39,818.45,2664.64,1804.54,764.67,2216.99
,4896,2533.65,1085.98,2330.38,2165.1,511.17,1908.88,1086.08,956.92
,4897,266.57,1244.91,1708.47,830.46,2645.44,1607.51,930.26,2280.26
,4898,1144.88,2447.28,355.78,1249.7,1705.84,692.04,2654.93,1654.44
,4899,2326.62,1165.54,2636.04,1955.08,676.75,1971.75,862.11,1182.9
,4900,2064.17,2121.21,473.85,1677.87,1206.36,919.36,2541.93,1216.24
,4901,631.55,2184.39,553.89,1041.45,2136.26,905.0,2654.25,1958.02
,4902,389.0,1474.21,1613.9,936.8,2790.8,1519.6,1542.61,2316.48
,4903,2776.14,1100.58,2421.29,2087.22,565.49,1738.29,1282.93,913.88
,4904,2613.43,1749.42,900.54,2179.02,492.59,1041.62,1933.25,777.77
,4905,333.81,1396.84,1495.34,798.25,2706.63,1372.06,1587.14,2222.9
,4906,348.26,1123.59,1923.66,887.55,2754.14,1745.56,790.29,2184.7
,4907,2043.56,2144.02,451.58,1798.73,1203.3,1184.94,2517.32,1409.91
,4908,2636.06,1511.91,1171.96,2259.49,462.89,1226.16,1707.84,791.04
,4909,549.72,1134.03,2006.38,912.1,2717.81,1920.54,729.87,2375.85
,4910,2402.37,1004.56,2285.23,2069.82,479.68,1794.68,1062.33,881.31
,4911,1561.92,2218.83,491.54,1370.2,1577.92,824.38,2664.38,1368.58
,4912,2322.27,966.75,2311.88,2450.44,455.24,2261.42,843.89,861.21
,4913,626.12,1165.35,1957.15,948.61,2605.24,1908.48,882.68,2332.31
,4914,2439.74,1142.17,2179.65,2044.06,422.94,1720.85,1141.21,1004.64
,4915,330.9,1753.54,1135.67,787.85,2581.89,1009.59,2261.01,2237.52
,4916,599.13,2146.43,725.93,1309.21,2132.25,1231.44,2712.83,1981.45
,4917,420.62,1547.37,1386.33,510.65,2749.05,1056.56,1959.35,2419.91
,4918,2468.28,1636.44,810.71,2041.45,563.08,933.98,1868.56,711.22
,4919,347.53,1133.6,1800.89,809.26,2618.56,1617.32,849.34,2158.89
,4920,2656.15,1530.97,1232.14,2197.09,384.7,1309.1,1667.39,879.51
,4921,1910.11,2207.94,401.91,1538.44,1406.72,706.25,2769.4,1138.55
,4922,2291.91,863.48,2503.54,2072.61,408.66,2031.63,676.27,831.83
,4923,442.33,1627.05,1186.95,954.62,2466.98,1155.79,1972.54,1977.58
,4924,2718.21,1668.56,928.29,2419.73,220.03,1142.75,1749.92,674.24
,4925,1936.36,744.98,2652.46,1993.53,841.3,2544.12,398.8,1105.28
,4926,2419.26,2324.77,348.21,1907.39,1110.67,786.66,2757.74,1016.01
,4927,813.13,945.99,2509.28,991.72,2628.57,2247.29,381.37,2159.36
,4928,390.4,1783.27,1168.91,977.35,2761.4,1108.3,2465.32,2087.46
,4929,2713.44,736.16,2505.34,2250.52,351.04,1812.04,987.28,457.85
,4930,258.84,888.75,1917.84,542.84,2784.12,1748.69,725.51,2386.13
,4931,594.03,2184.42,637.46,813.03,2243.09,714.76,2676.75,2012.22
,4932,2157.7,910.33,2616.0,1873.27,610.39,2031.22,670.46,1000.67
,4933,488.08,1607.91,1494.81,829.24,2611.5,1496.8,1662.65,2526.59
,4934,2641.04,1856.77,617.99,2240.45,462.99,914.79,2035.44,699.5
,4935,323.51,1041.78,1936.31,886.14,2669.5,1781.4,466.31,2133.12
,4936,1457.64,2245.11,378.76,1453.38,1538.52,891.8,2656.3,1420.59
,4937,2768.76,1118.35,2003.64,2322.59,372.67,1549.83,1364.22,647.54
,4938,678.73,2127.64,746.58,1150.03,2216.48,1065.61,2683.38,1985.2
,4939,1170.19,1051.04,2691.47,1208.15,2480.64,2186.87,426.27,1871.38
,4940,1769.71,900.18,2447.53,1711.26,956.75,2141.04,519.94,1164.12
,4941,2085.77,2603.29,307.22,1916.33,1173.64,820.17,2628.93,1229.52
,4942,443.68,938.36,1924.94,608.53,2663.95,1684.47,805.56,2247.6
,4943,2692.6,1620.91,1085.91,2402.23,378.24,1168.91,1751.77,696.31
,4944,641.82,1156.89,2094.29,1077.88,2681.17,1892.57,637.4,2092.12
,4945,384.65,1877.07,1262.7,1108.14,2678.73,1330.27,2232.35,2360.29
,4946,2290.93,482.52,2600.64,2255.71,441.7,2414.94,470.78,532.79
,4947,399.12,2374.44,722.89,947.22,2388.76,883.27,2707.21,2317.93
,4948,2387.75,2233.03,449.52,1800.73,1187.0,841.1,2676.7,1064.85
,4949,1639.61,586.23,2694.47,1379.71,1317.25,2233.26,370.73,1135.03
,4950,1431.01,804.89,2521.72,1436.02,1626.73,2459.43,475.27,1584.25
,4951,771.08,2072.85,520.48,1093.66,2045.86,892.28,2668.5,1763.88
,4952,2546.13,1114.52,2329.65,2120.06,474.52,1827.52,1050.75,937.42
,4953,360.2,1547.96,1377.22,788.16,2796.24,1192.76,1967.4,2181.3
,4954,459.53,809.69,2240.04,681.53,2749.03,1919.07,487.5,2154.9
,6337,2701.54,1138.96,2160.6,2150.6,406.5,1677.7,1264.85,888.48
,6338,1721.37,2171.79,529.3,1472.19,1533.37,866.26,2680.27,1345.32
,6339,432.29,1552.06,1236.28,796.25,2532.1,1152.71,1960.77,2109.91
,6340,1834.33,896.02,2513.84,1641.37,859.09,1952.93,484.86,1071.07
,6341,386.84,1650.04,1255.11,772.08,2690.74,1122.4,2092.83,2242.62
,6342,2594.63,1791.08,733.94,2083.92,479.71,1057.62,1944.11,915.28
,6343,2231.8,764.73,2450.5,2132.39,354.55,2198.62,600.23,837.94
,6344,1715.35,865.99,2660.02,1587.18,945.34,2158.96,296.73,1214.3
,6345,1606.76,709.85,2617.0,1415.42,1140.17,2161.96,312.39,1218.16
,6346,739.34,2299.1,455.66,1105.36,1984.26,865.11,2683.08,1888.91
,6347,2682.68,918.68,2362.8,2138.75,370.99,1715.55,1110.06,696.37
,6348,356.31,1726.73,1054.9,634.52,2648.53,916.14,2371.91,2203.85
,6349,1197.3,898.46,2744.61,1170.33,2304.03,2252.96,350.02,1770.62
,6350,669.14,2309.44,404.96,1028.76,1978.86,816.01,2667.11,1933.05
,6351,351.65,1120.36,1585.22,693.75,2635.09,1381.94,1337.32,2062.17
,6352,1440.89,574.37,2701.86,1251.64,1742.94,2244.56,367.6,1306.02
,6353,2167.63,2124.42,336.6,1700.1,1050.17,710.33,2537.09,966.05
,6354,392.95,1115.05,1843.64,878.38,2562.7,1799.43,760.95,2224.37
,6355,1524.61,653.76,2688.97,1255.53,1550.73,2066.91,382.52,1217.91
,6356,2737.71,1669.46,1147.65,2273.28,313.15,1312.29,1684.72,976.59
,6357,899.19,2429.78,374.73,1056.96,1861.62,698.25,2649.9,1854.5
,6358,1143.4,482.5,2671.78,971.82,2099.18,2374.28,300.1,1665.66
,6359,2601.0,1018.21,2025.54,1948.19,408.7,1451.6,1244.15,725.43
,6360,319.78,795.51,2045.04,715.38,2684.67,2118.9,537.42,2408.84
,6361,2724.73,1240.63,1644.64,2421.04,233.0,1522.2,1378.78,665.57
,6362,489.31,2185.58,335.2,1018.84,1902.42,832.5,2640.51,1800.43
,6363,1785.36,662.56,2733.83,1686.36,969.33,2411.86,313.85,1075.63
,6364,444.07,1043.11,1919.13,780.38,2688.62,1863.95,855.01,2382.4
,6365,388.82,1532.03,1215.67,625.05,2615.1,949.6,2115.51,2102.92
,6366,1434.0,839.2,2694.09,1240.47,1833.61,2213.32,430.07,1530.61
,6367,705.0,2332.3,282.85,950.45,1798.51,635.48,2572.3,1762.9
,6368,1136.14,639.92,2588.32,945.82,2091.02,2197.27,304.29,1644.07
,6369,2682.95,1806.74,603.99,2270.86,326.81,721.33,1982.16,488.23
,6370,2402.01,1863.68,368.65,1563.87,1105.97,833.99,2593.68,976.64
,6371,344.25,1450.48,1313.29,769.28,2552.59,1170.21,1753.9,2123.29
,6372,2714.95,1896.15,903.89,2624.88,265.6,888.06,1908.8,436.7
,6373,322.05,862.39,1732.14,586.87,2686.82,1332.52,976.61,1879.62
,6374,1660.92,585.49,2600.62,1531.18,1007.94,2282.96,285.5,1052.06
,6375,509.24,2235.35,350.86,689.26,2052.17,434.04,2722.11,1800.56
,6376,915.54,625.25,2557.74,804.68,2542.18,2259.79,370.74,1942.68
,6377,2659.33,1727.08,935.12,2151.08,510.52,1158.99,1864.93,948.47
,6378,587.47,2518.4,360.27,753.54,2086.3,501.88,2678.4,2082.72
,6379,1383.34,891.21,2620.77,1255.41,1682.27,2075.17,314.59,1448.37
,6380,342.66,1127.93,1515.31,575.56,2636.33,1251.24,1464.36,2104.76
,6381,2699.44,1708.53,962.3,2317.7,205.7,1272.89,1705.28,894.84
,6382,338.43,1071.88,2025.14,871.46,2691.33,1919.55,560.44,2269.68
,6383,2649.63,1269.68,2200.21,2341.4,409.52,1847.6,1163.07,953.47
,6384,1786.33,1070.86,2719.84,1871.77,1199.05,2394.28,443.28,1414.31
,6385,432.34,957.05,1954.26,783.99,2604.58,1698.05,757.72,2006.73
,6386,2609.56,1643.6,824.04,2028.22,321.0,1144.02,1806.09,919.57
,6387,1656.99,1151.25,2636.71,1695.25,1069.98,2169.44,288.12,1466.91
,6388,1070.46,2506.27,349.8,1317.87,1770.01,982.48,2667.05,1973.63
,6389,1266.9,802.08,2764.29,1117.78,2200.47,2121.59,436.95,1637.47
,6390,892.65,2061.69,501.2,1268.9,1837.26,1074.13,2487.4,1768.56
,6391,527.22,1124.01,2024.04,941.48,2703.29,1779.47,865.22,2092.82
,6392,2403.42,1813.94,800.94,2090.33,408.53,1189.92,1766.17,1036.3
,6393,337.77,1802.84,1145.6,926.5,2680.65,1237.19,2182.18,2306.2
,6394,2460.25,929.22,2407.52,1997.48,362.69,1770.79,850.39,796.74
,6395,725.98,2213.5,347.27,1156.34,1885.37,921.0,2610.45,1838.79
,6396,2686.79,1385.81,1040.61,1952.0,261.87,924.03,1718.09,573.7
,6397,365.36,1214.15,1797.87,966.21,2579.21,1757.49,874.35,2171.13
,6398,1548.17,679.99,2712.99,1415.54,1411.55,2126.12,267.86,1167.39
,6399,1985.51,2158.45,404.8,1646.87,1272.15,936.21,2646.06,1284.1
,6400,2660.55,2194.86,632.64,2421.36,403.94,1006.13,2073.5,925.01
,6401,461.95,1103.13,1945.34,1005.36,2501.94,1749.31,658.71,1943.85
,6402,2589.54,1080.92,2421.31,2162.98,382.72,1820.76,975.04,870.64
,6403,447.2,1767.0,1157.42,903.66,2697.63,1158.97,2317.66,2190.03
,6404,2327.12,2139.08,300.62,1640.53,1094.9,634.3,2760.44,961.81
,6405,1847.65,809.41,2672.6,1616.88,918.24,2031.62,369.26,1068.5
,6406,845.53,998.36,2222.3,1015.24,2542.75,2034.99,600.65,2035.98
,6407,1396.95,778.05,2547.14,1248.37,1640.36,2136.44,378.8,1367.8
,6408,2615.06,1948.04,397.78,1880.0,822.05,644.02,2398.95,657.43
,6409,332.47,1266.88,1527.15,760.37,2614.84,1388.27,1350.15,2252.22
,6410,2280.6,920.9,2569.58,2222.53,416.24,2201.69,764.36,927.16
,6411,2724.16,1458.69,1284.8,2244.1,464.14,1044.9,1744.05,583.05
,6412,567.94,2085.88,887.95,1279.19,2214.86,1306.31,2531.78,2142.8
,6413,2605.77,1726.59,756.43,2325.24,334.47,883.07,1829.36,579.48
,6414,270.67,925.66,1844.77,695.47,2590.7,1608.21,647.0,2022.8
,6415,2712.11,926.55,2347.5,2126.82,347.83,1653.39,1104.53,650.46
,6416,691.27,2075.57,331.17,1047.03,1826.0,859.4,2518.46,1745.43
,6417,2624.84,1329.2,1314.68,2065.96,259.62,1224.98,1511.59,728.54
,6418,620.85,2064.22,320.82,1153.08,1862.51,981.78,2586.65,1765.09
,6419,2695.06,1721.64,856.24,2193.15,260.14,893.84,1832.0,657.28
